concurrency,latency_us
2500,1059862
2500,351324
2500,1060038
2500,1066918
2500,1077279
2500,1067100
2500,1063000
2500,1070290
2500,1062850
2500,1063939
2500,1059199
2500,54964
2500,1084941
2500,303439
2500,1085695
2500,1067639
2500,1076193
2500,1062621
2500,1071860
2500,1061244
2500,1065155
2500,1067489
2500,1066914
2500,1085129
2500,1061776
2500,1059589
2500,1060619
2500,1082404
2500,1059279
2500,1065073
2500,1070502
2500,1066237
2500,1068464
2500,1069516
2500,1087615
2500,1084934
2500,1084135
2500,1086408
2500,1077346
2500,1065398
2500,1084192
2500,1059746
2500,1064719
2500,1071899
2500,1082542
2500,1066210
2500,1085965
2500,1083575
2500,1071479
2500,1085633
2500,1082137
2500,1071665
2500,1093844
2500,1086304
2500,1083911
2500,1086439
2500,1086153
2500,1066124
2500,1060618
2500,1080794
2500,1065120
2500,1078057
2500,1083096
2500,57144
2500,57234
2500,1085126
2500,58453
2500,58361
2500,1072861
2500,56509
2500,1068292
2500,59635
2500,56923
2500,1083661
2500,1086342
2500,57186
2500,1086825
2500,1076645
2500,1087212
2500,1077028
2500,1078272
2500,1104027
2500,1103919
2500,1078867
2500,1079062
2500,1080504
2500,1101195
2500,1102867
2500,1102868
2500,1080715
2500,1082113
2500,1114923
2500,1108206
2500,1118977
2500,1093486
2500,1099978
2500,1131581
2500,1130697
2500,31516
2500,1112310
2500,1113480
2500,1114265
2500,1117179
2500,1113588
2500,1114153
2500,1115138
2500,1097890
2500,1097543
2500,1105031
2500,1101944
2500,1108952
2500,34685
2500,37732
2500,34880
2500,35190
2500,35936
2500,36082
2500,36273
2500,1131774
2500,1105641
2500,1106922
2500,1131908
2500,1138220
2500,37351
2500,40971
2500,1101774
2500,1109491
2500,41906
2500,1132592
2500,1108192
2500,1109683
2500,42245
2500,1106407
2500,1109549
2500,1134843
2500,44550
2500,1109086
2500,44549
2500,1105720
2500,44670
2500,45161
2500,44950
2500,45066
2500,45160
2500,45346
2500,1116017
2500,1116068
2500,45178
2500,45274
2500,44852
2500,45451
2500,1109979
2500,1111638
2500,1106779
2500,1106910
2500,1138929
2500,1119210
2500,1140424
2500,1119079
2500,1128390
2500,1140987
2500,1108020
2500,1140370
2500,1114950
2500,1141261
2500,1144224
2500,1142730
2500,1134895
2500,1144558
2500,1133979
2500,1133679
2500,1131759
2500,1135957
2500,1125753
2500,1139191
2500,1143033
2500,1137063
2500,1136153
2500,1138996
2500,1130724
2500,1140137
2500,1140118
2500,1140213
2500,1133769
2500,1140470
2500,1134187
2500,1133268
2500,1135286
